,station_code,capacity,station_name,latitude,longitude
743,17011,55.0,Fragonard - Porte de Clichy,48.894155633419,2.3143893107772
744,17013,23.0,Legendre - Dulong,48.8853251694029,2.316423766314984
745,17015,45.0,Place de Lévis,48.88354685153325,2.313193380832673
746,17016,29.0,Brochant - Square des Batignolles ,48.88818698581028,2.316861143151153
747,17017,34.0,Gare de Pont-Cardinet,48.88713901475306,2.314494143994255
748,17018,18.0,Parc Monceau,48.881077914129,2.3095492646098
749,17019,20.0,Phalsbourg - Villiers,48.88242307900951,2.3090453445911407
750,17020,27.0,Jouffroy d'Abbans - Malesherbes,48.8850134,2.3070717
751,17021,34.0,Jouffroy d'Abbans - Villiers,48.884215547037,2.3056533560157
752,17022,46.0,Pereire - Place de Wagram,48.887070607581215,2.304111124531457
753,17023,36.0,Porte d'Asnières,48.89035817610495,2.3036286234855656
754,17024,23.0,Villiers - Batignolles,48.881252538461,2.3165384307504
755,17025,35.0,Chazelles - Courcelles ,48.879406604954,2.3034455627202988
756,17026,40.0,Jouffroy d'Abbans - Wagram,48.881973298352,2.301132157445
757,17027,46.0,Place du Maréchal Juin - Péreire,48.885263,2.298286
758,17028,37.0,Reims - Raymond Pitet,48.8888,2.296319
759,17029,37.0,Pierre Demours - Laugier,48.8813072,2.294846
760,17030,23.0,Pereire - Rennequin,48.88364782887555,2.2952447086572647
761,17032,20.0,Jean Oestreicher - Porte de Champerret,48.88655580065981,2.288640439510346
762,17033,30.0,Carnot - Général Lanrezac,48.875443870736,2.2938242935036
763,17036,28.0,Place Tristan Bernard,48.8794936,2.2915423
764,17037,23.0,Bayen - Pereire,48.881804409079656,2.2921088710427284
765,17038,62.0,Grande Armée - Brunel,48.876116,2.288124
766,17039,38.0,Place Saint-Ferdinand,48.87815529789739,2.288518047864942
767,17040,48.0,Pereire - Ternes,48.87973954830735,2.288012132048607
768,17041,33.0,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871
769,17043,39.0,Belidor - Gouvion-Saint-Cyr,48.88022154052015,2.2854680567979813
770,17044,42.0,Porte de Saint-Ouen - Bessières,48.89792240854517,2.32851451022192
771,17045,46.0,Place des Ternes.,48.87843863122652,2.297727763652802
772,17046,25.0,Mac-Mahon - Brey,48.87753208413,2.2945125360529
773,17047,26.0,Courcelles - Pierre Demours,48.883769733273496,2.29858466343129
774,17048,30.0,De Toqueville - Terrasse,48.882428,2.314002
775,17050,28.0,Batignolles - Abel Truchet,48.883103904582,2.3238347490884
776,17102,28.0,Alfred Roll - Berthier,48.887808570529,2.3000952981763
777,17104,22.0,Jardin Marguerite Long,48.8816985773914,2.2836575657129288
778,17105,41.0,Place Madeleine Daniélou,48.883498,2.282015
779,17106,25.0,Berthier - Porte de Clichy,48.894222687781,2.3125872006816
780,17107,36.0,Berthier - Place Stuart Merril,48.88592792235504,2.2933450341224675
781,17108,33.0,Bessières - Porte de Clichy,48.89611762451474,2.31790903955698
782,17110,30.0,Legendre - Nollet,48.887742186754224,2.320293079881375
783,17111,24.0,Lemercier - Cardinet,48.89009716885175,2.317377626895905
784,17116,26.0,Reims - Porte d'Asnières,48.891834448210986,2.300144659954865
785,17117,32.0,Pereire - Saussure,48.888229075478,2.3101296275854
786,17119,33.0,Toqueville - Cardinet,48.88490187110713,2.3109393194317818
787,17121,20.0,Square des Epinettes,48.89383909781389,2.325953990221024
788,17122,29.0,Bridaine - Lamandé,48.8862074,2.3206239
789,17123,18.0,Mstislav Rostropovitch - Berthier,48.892120821173975,2.309234105050564
790,17124,26.0,Porte de Saint-Ouen - Henri Huchard,48.89870836636506,2.3295360803604126
791,17125,32.0,Marie-Georges Picquart - Pereire,48.88863669349711,2.3111706599593163
792,17126,32.0,Hélène et François Missoffe - Emile Borel,48.89990653843488,2.321543991674844
793,17127,40.0,Porte de Clichy - Place des Nations Unies,48.896737263309504,2.310542999196392
794,17201,49.0,Porte Maillot - Perreire,48.878021154637,2.2842371277102
795,17202,20.0,Mariotte - Batignolles,48.884571659595,2.321469503475
796,17203,28.0,Place de la Porte de Champeret,48.886062068226,2.2917001576821
797,17204,33.0,Paul Bodin - Clichy,48.892594758409,2.3171403311203
798,18003,43.0,Cimetière de Montmartre,48.886472466142,2.3328901827335
799,18004,12.0,Place des Abbesses,48.884542726149725,2.338686771690845
800,18005,18.0,Tardieu - Chappe,48.884146759782,2.341845408082
801,18006,36.0,Square Louise Michel,48.884687354509,2.3441386967897
802,18007,20.0,Goutte d'or - Barbès,48.885124323627,2.3496962338686
803,18008,34.0,Square Léon,48.88667396788626,2.353205569088459
804,18009,22.0,Jean-François Lépine - Stephenson,48.88611466796807,2.356855627529275
805,18010,36.0,Riquet - Marx Dormoy,48.89021003702,2.3601756244898
806,18011,39.0,Pajol - Place Herbert,48.8927825,2.3635598
807,18012,36.0,Stephenson - Doudeauville,48.888537048944826,2.356161028146744
808,18014,13.0,Léon - Doudeauville,48.888324218452,2.3535733726386
809,18015,41.0,Custine - Ramey,48.888735896947,2.3469526693225
810,18016,34.0,Francoeur - Caulaincourt,48.8899944409612,2.342529706656933
811,18017,43.0,Caulaincourt - Place Constantin Pecqueur,48.889677905028,2.3381787144261
812,18018,19.0,Carpeaux - Place Jacques Froment,48.8906542,2.3309428
813,18019,52.0,Square Raymond Souplex,48.89183721478911,2.335426103165901
814,18020,20.0,Francoeur - Marcadet,48.89104123261663,2.340014585442034
815,18021,39.0,Marcadet - Ramey,48.890875,2.3449019
816,18022,37.0,Marcadet - Barbès,48.890451120965,2.3490573929687
817,18023,36.0,Ordener - Poissonniers,48.891213890844654,2.351288666219873
818,18024,35.0,Clignancourt - Ordener,48.891457726153774,2.348636478060487
819,18025,40.0,Mairie du 18ème,48.892939296937605,2.344551086425781
820,18026,53.0,Ruisseau - Ordener,48.89299462568024,2.340144887566567
821,18028,33.0,Championnet - Vauvenargues,48.89401874744574,2.3319872841238976
822,18029,38.0,Emile Blemont - Poteau,48.8943782,2.3415122
823,18030,37.0,Joseph Dijon - Ornano,48.89374453351521,2.3476678133010864
824,18032,56.0,Porte de Clignancourt.,48.897488,2.343996
825,18033,34.0,Belliard - Damrémont,48.89669238777841,2.338023450388167
826,18034,32.0,Leibniz - Jean Dollfus,48.89632834851599,2.333390423834684
827,18035,37.0,René Binet - Porte de Montmartre,48.89905109950848,2.3365534096956253
828,18039,20.0,Jardins d'Eole,48.8869703,2.3668488
829,18041,20.0,Rochechouart - Martyrs,48.882193779572,2.3405495658517
830,18042,21.0,Place Pigalle,48.8827555,2.3361566
831,18043,40.0,Clichy - Place Blanche,48.883601088297,2.3332237824798
832,18044,32.0,Clichy - Douai,48.883687771522,2.328063700029
833,18045,16.0,Pierre Ginier - Clichy,48.8867667,2.326228
834,18046,33.0,Etienne Jodelle - Saint Ouen,48.88794016394694,2.326124420314341
835,18049,55.0,Porte d'Aubervilliers,48.89859661942376,2.3689722642302518
836,18101,22.0,Championnet.,48.8953643,2.3498166
837,18107,33.0,Chartres - La Charbonnière,48.8847601,2.3534657
838,18109,47.0,Pajol - Riquet ,48.88960028134536,2.362853474915028
839,18110,19.0,Departement - Pajol,48.88667484973018,2.3613611608743668
840,18111,24.0,Félix Ziem - Armand Gauthier,48.88949630486821,2.333393658804396
841,18112,26.0,Arthur Ranc - Hôpital Bichat,48.8978712500682,2.333521842956543
842,18113,24.0,Lepic - Armée d'Orient,48.887536403814,2.3343077301979
843,18114,23.0,Véron - Lepic,48.885261233953,2.3345598578453
844,18134,25.0,Ney - Porte de Clignancourt,48.8978867,2.3458001
845,18135,24.0,Ney - Porte de Montmartre,48.897918,2.3364872
846,18137,28.0,Poissonniers - Nord,48.892511213520656,2.352222874760628
847,18138,20.0,Station Paris Basketball - Ney - Charles Hermite,48.898748039775,2.3645754531026
848,18139,28.0,Poissonniers - Championnet,48.89543299733937,2.3530178144574165
849,18140,40.0,Porte de Clignancourt - Ney,48.899641123987095,2.344321422278881
850,18141,19.0,Clignancourt - Sofia,48.88511992309783,2.34719488842051
851,18142,30.0,Jessaint - Marx Dormoy,48.88484543106364,2.358930408954621
852,18201,33.0,Tristan Tzara -  Tchaïkovski,48.89490221746837,2.364849038422108
853,18202,38.0,Diane Arbus,48.898800717199,2.3524022474885
854,18204,52.0,Porte de la Chapelle - Boulevard Ney,48.900097357789,2.3586005020149
855,18205,32.0,Mauroy - Cheminots,48.897715198403,2.357895075822
856,18206,38.0,Albert Kahn - Duhesme,48.895623001056,2.345815078896
857,18208,16.0,Tourlaque - Damrémont,48.887912943261,2.3328311485014
858,19001,57.0,Crimée - Ourcq,48.894104140316,2.3729460884673
859,19002,42.0,Centquatre,48.889333538455,2.3707854375243
860,19003,24.0,Quai de la Seine,48.884492238407525,2.370394170284272
861,19005,21.0,Flandre - Riquet,48.888013281448,2.3737595955229
862,19007,30.0,Flandre - Ourcq,48.89260159189023,2.3790915682911877
863,19008,26.0,Flandre - Alphonse Karr,48.89465,2.381868
864,19009,30.0,Cité des Sciences et de l'Industrie,48.89659571178903,2.384599149227142
865,19010,22.0,Emile Reynaud - Porte de la Villette ,48.90098953630053,2.3887022584676743
866,19012,28.0,Lally-Tollendal - Armand Carrel,48.88270066221072,2.374717555940151
867,19013,34.0,Laumière - Petit,48.88467368538326,2.380039058625698
868,19014,19.0,Lorraine - Jean Jaurès,48.8863865,2.3825772
869,19015,24.0,Thionville - Ourcq,48.88917613743794,2.383365333080292
870,19016,32.0,Hautpoul - Jean Jaurès,48.886393679436,2.3865414544355
871,19018,90.0,Cité de la Musique,48.888796556487,2.3925811931922
872,19019,21.0,Petit - Manin,48.886506875343,2.3938155401308
873,19021,27.0,Mairie du 19ème,48.88256264247959,2.3812624812126164
874,19022,26.0,Marché Secrétan,48.88125496379482,2.373463287949562
875,19023,26.0,Manin - Simon Bolivar,48.876499654127,2.3794073625991
876,19024,20.0,Botzaris - Parc des Buttes Chaumont,48.877951,2.381464
877,19025,21.0,Botzaris - Crimée,48.87959698690176,2.3887913337477067
878,19026,30.0,Place de Rhin et Danube,48.88192765861766,2.392586767673493
879,19029,19.0,Seine - Flandre,48.88678574147968,2.3746193200349808
880,19030,28.0,Melun - Jean Jaurès,48.8837796723475,2.376477420330048
881,19031,23.0,Manin - Crimée,48.8831217743719,2.3863670602440834
882,19032,48.0,Villette - Belleville,48.8726877314,2.376461327076
883,19033,43.0,Cambrai - Benjamin Constant,48.89594736851349,2.381133802246315
884,19036,33.0,Hôpital Robert Debré,48.88005222200894,2.4008650346327003
885,19037,29.0,Belleville - Porte des Lilas,48.87660391892763,2.404769691129476
886,19038,20.0,Lassus - Delouvain,48.8755044846,2.3890327325519
887,19039,24.0,Edouard Pailleron - Simon Bolivar ,48.87979886049996,2.374839261174202
888,19040,40.0,Belleville - Télégraphe,48.8756045,2.3995549
889,19041,42.0,Belleville - Pyrénées,48.8741908,2.3860039
890,19043,53.0,Delphine Seyrig - Général Leclerc,48.893923963057865,2.39790290594101
891,19044,50.0,Grands Moulins de Pantin,48.89738369720229,2.395998537540436
892,19045,67.0,Macdonald - Césaria Evora,48.89883,2.37933
893,19046,33.0,Porte de Pantin.,48.889199725577,2.3950181901455
894,19101,24.0,Square Simon Bolivar,48.875089888322,2.3826304078102
895,19103,19.0,Manin - Carrières d'Amérique,48.884672142095,2.3919698596001
896,19105,17.0,Ambroise Rendu - Porte Brunet,48.883667,2.395733
897,19108,37.0,Gaston Tessier - Rosa Parks RER,48.8963765,2.3743692
898,19109,19.0,Tanger - Place du Maroc,48.8862524447104,2.3689296841621403
899,19110,30.0,Square Claude Bernard,48.89876016219984,2.375325746834278
900,19111,43.0,Cesaria Evora - Rosa Parks,48.89717672825043,2.3745173960924144
901,19113,28.0,Pré Saint-Gervais - Lilas,48.877870626988,2.3959073424339
902,19114,20.0,Manin - Secrétan,48.8791665,2.3787959
903,19115,27.0,Porte de la Villette,48.89835196548483,2.386150136590004
904,19117,30.0,Euryale Dehaynin - Loire,48.886248917304805,2.3774591088294987
905,19120,27.0,Carducci - Place Hannah Arendt,48.8774366815158,2.3860743641853337
906,19121,35.0,Belleville -  Pré Saint-Gervais,48.875565910073,2.3930460959673
907,19123,32.0,Metz - Marne,48.891163,2.3865705
908,19124,31.0,Alexander Fleming - Belvédère,48.88179064200294,2.4030599377642674
909,19125,30.0,Place de l'Édit de Nantes,48.88879,2.3785
910,19127,18.0,Aubervilliers - Curial,48.89088305227546,2.3688579350709915
911,19128,30.0,Quai de l'Oise - Aisne,48.8906231,2.3833701
912,19130,42.0,Place Paul Delouvrier,48.89197621431365,2.385128885507584
913,19201,23.0,Petit - Georges Thill,48.88603131999171,2.3895753175020222
914,19202,45.0,Marseillaise - Grenade,48.889371092747,2.3979396821544
915,19203,27.0,Pailleron - Bouret,48.880516995482,2.3763902374411
916,19204,20.0,Rampal - Belleville,48.873114661405,2.3798409114805
917,19205,23.0,Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211
918,19207,32.0,Jean Jaurès - Bouret,48.883144703938,2.3712364995651
919,19208,16.0,Sérurier - Alphonse Aulard,48.880528901839,2.398028970957
920,19210,29.0,Place des Fêtes - Solitaires,48.876644633122,2.3920327806309
921,20001,36.0,Place de la Nation - Charonne,48.848364667777,2.3997623859813
922,20002,45.0,Square de la rue Pixérécourt,48.8736824,2.3960278
923,20003,22.0,Pyrénées - Cours de Vincennes,48.847796779935,2.4061721563339
924,20004,18.0,Commandant l'Herminier - Gallieni,48.847040552603,2.4160453677177
925,20005,19.0,Reynaldo Hahn - Lagny,48.849266043601794,2.412330328844772
926,20006,12.0,Pyrénées - Plaine,48.85026702458,2.4062821269035
927,20007,50.0,Buzenval - Avron,48.851617204999,2.4015135973077
928,20008,32.0,Pyrénées - Avron,48.85324689821199,2.405871044529538
929,20009,20.0,Docteurs Déjérine - Pte de Montreuil,48.85398448133697,2.41208288897222
930,20010,34.0,Sorbier - Gasnier-Guy,48.865217631011,2.3936596512794
931,20011,20.0,Pyrénées - Dagorno,48.855425770695085,2.405164316296577
932,20012,17.0,Buzenval - Vignoles,48.853858171688,2.4000040814281
933,20013,45.0,Alexandre Dumas - Place de la Réunion,48.85533710742046,2.399770368764629
934,20014,35.0,Charonne - Alexandre Dumas,48.856077415056,2.3948693275452
935,20016,33.0,Pyrénées - Maraîchers,48.85714001395299,2.4043509364128117
936,20017,27.0,Saint-Blaise - Mouraud,48.85696177597818,2.40869477391243
937,20019,31.0,Place du Maquis du Vercors,48.877321579493575,2.4083782732486725
938,20020,29.0,Pyrénées - Charles Renouvier,48.86095933229224,2.400421852042113
939,20021,38.0,Indre - Prairies,48.86254398506782,2.403290458023548
940,20022,33.0,Porte de Bagnolet,48.86470713912298,2.408344637349607
941,20023,15.0,Pelleport - Belgrand,48.86500081847653,2.403980836377493
942,20024,29.0,Gambetta - Père Lachaise,48.86429569616588,2.398228667282044
943,20027,15.0,Porte de Ménilmontant,48.8691543609174,2.40932246879487
944,20029,23.0,Frères Flavien - Porte des Lilas,48.8780992764359,2.41104629853209
945,20030,41.0,Ménilmontant - Père Lachaise,48.863287291502,2.3869940266013
946,20032,26.0,Square des Amandiers,48.86615630668046,2.3891324177384377
947,20033,47.0,Etienne Dolet - Place Maurice Chevalier,48.86798303359366,2.3851405311143026
948,20034,24.0,Sorbier - Ménilmontant,48.868542395661,2.3897721245885
949,20035,26.0,Pyrénées - Ménilmontant,48.8693268535238,2.395084574818611
950,20036,32.0,Ménilmontant - Pelleport,48.870682633845,2.3989596023316
951,20037,23.0,Gambetta - Saint Fargeau,48.871244610447015,2.40390568971634
952,20039,50.0,Belleville - Couronnes,48.868831082877,2.3809862136841
953,20040,26.0,Parc de Belleville - Julien Lacroix,48.8703459,2.3842214
954,20042,40.0,Pyrénées - Emmery,48.87202880542,2.3918598091484
955,20043,27.0,Charonne - Avron,48.851602665222,2.3984030470379
956,20044,29.0,Davout - Volga,48.852919679957296,2.410522909779111
957,20045,30.0,Louis Ganne - Davout,48.86338720692607,2.409725748002529
958,20047,48.0,Cours de Vincennes - Davout,48.847238029966,2.4107042336225
959,20048,28.0,Bagnolet - Place Saint-Blaise,48.85973,2.40334
960,20103,25.0,Le Vau - Maurice Bertaux,48.86803439043193,2.411030612453627
961,20104,22.0,Louis Lumière.,48.86216198070008,2.41112578185621
962,20105,30.0,Benoît Frachon - République,48.85230729014318,2.415605485439301
963,20106,27.0,Mairie du 20ème,48.865302324275,2.3990669846535
964,20108,23.0,Jardin de l'Hospice Debrousse,48.861451061938,2.40568600595
965,20110,20.0,Gambetta - Tourelles,48.875337902264,2.4059921130538
966,20111,20.0,Villiers de l'Isle Adam - Pyrénées,48.867362,2.396222
967,20112,22.0,Jourdain - Place des Grandes Rigoles,48.874031137272,2.3895947635174
968,20113,21.0,Piat - Parc de Belleville,48.87195626635528,2.384981390278095
969,20115,20.0,Louis Lumière - Porte de Bagnolet,48.86431136000005,2.4105210229754443
970,20116,22.0,Haies - Réunion,48.85386896766491,2.402426162238911
971,20117,31.0,Saint-Fargeau - Mortier,48.87266656122256,2.407912909984589
972,20118,24.0,Orteaux - Mouraud,48.85558642847872,2.408762907764669
973,20119,25.0,Square des Saint-Simoniens,48.8701796,2.3967273
974,20121,19.0,Boyer - Ménilmontant,48.868895162679,2.3919824145635
975,20122,23.0,Vitruve - Davout,48.86053161154489,2.4091592812626543
976,20131,33.0,Repos - Cimetière du Père Lachaise,48.859358523593,2.3896131366845
977,20132,26.0,Réunion - Avron,48.852566752033766,2.403928068708116
978,20134,20.0,Lieutenant Chauré - Etienne Marey,48.86746195408435,2.405970990657807
979,20136,27.0,Henri Chevreau - Couronnes,48.87033205312931,2.388777695596218
980,20137,25.0,Borrégo - Gambetta,48.87330497045532,2.4014145880937576
981,20140,22.0,Paganini - Davout,48.85135,2.412021
982,20142,20.0,Mûriers - Père Lachaise,48.86413050966805,2.39164982067019
983,20143,44.0,Ramponeau - Belleville,48.871031137596,2.379056852114
984,20201,20.0,Eugène Reisz - Davout,48.85631874632638,2.410396970808506
985,20202,31.0,Dupont de l'Eure - Gambetta,48.8679385,2.4003649
986,20203,21.0,Evariste Galois,48.873341356228,2.4133544409574
987,20204,36.0,Monte Cristo - Bagnolet,48.85656581187,2.3972699046135
988,20205,22.0,Haxo - Darcy,48.870493041975,2.404957212224
989,21001,27.0,Transvaal - Charles de Gaulle ,48.848280403628806,2.2373420120857195
990,21002,21.0,Place Denfert-Rochereau,48.84325253628669,2.245987951755524
991,21003,40.0,Jean Jaurès - Jean Baptiste Clément ,48.84576261454011,2.236965000629425
992,21004,31.0,Jean Jaurès - Reine,48.84009622558849,2.239872515201569
993,21005,26.0,Hôtel de Ville de Boulogne Billancourt,48.834958851668,2.2416803240776
994,21006,27.0,Marcelin Berthelot,48.8415473058801,2.233161628246308
995,21007,53.0,Rond-Point Rhin et Danube,48.84045282099176,2.2280225157737736
996,21008,34.0,Victor Hugo - Galliéni,48.838020154411,2.2460845112801
997,21009,46.0,Le Corbusier - Jean Jaurès,48.83780830557548,2.2408381104469304
998,21010,25.0,Silly - Galliéni,48.835583838706,2.2325500845909
999,21011,23.0,Silly - Louis Blériot,48.83219045374266,2.234019935131073
1000,21013,21.0,Pierre Grenier - Pont de Billancourt,48.8258020742942,2.2487989068031315
1001,21014,22.0,Hameau Fleuri - Marché,48.83144889260832,2.2412404417991643
1002,21015,23.0,Nationale - Place Jules Guesde,48.82753962462998,2.2416052222251897
1003,21016,40.0,Point du Jour - Jean Jaurès,48.82875314143647,2.245911467014621
1004,21017,56.0,Place Marcel Sembat,48.833288650307,2.2441747784615
1005,21019,28.0,Edouard Vaillant - Paul-Adolphe Souriau,48.834845858829,2.2479459643364
1006,21021,80.0,Enfants du Paradis - Peupliers,48.833122686454,2.2571459412575
1007,21022,25.0,Dôme - République,48.832681,2.250257
1008,21023,25.0,Ancienne Mairie - André Morizet,48.838311,2.234077
1009,21024,22.0,Billancourt - Général Leclerc ,48.8322649,2.2380413
1010,21026,30.0,Sèvres - Général Leclerc,48.830121559055,2.2314262390137
1011,21027,25.0,Fief - République,48.83170888166024,2.255771979689598
1012,21028,35.0,Pierre Lefaucheux - Traversière,48.82435208303827,2.2417913004755974
1013,21029,29.0,Cours de l'Ile Seguin - Parc Billancourt,48.82714055843935,2.234234511852265
1014,21030,20.0,Fessart - Château,48.84245,2.23989
1015,21031,40.0,Cimetière de Boulogne-Billancourt,48.830764,2.252024
1016,21032,27.0,Sèvres-Gallieni,48.837809408957,2.2281519323587
1017,21033,18.0,Sèvres - Maréchal Juin,48.8324305,2.2292812
1018,21104,22.0,Madame de Sanzillon - Mozart,48.90379820774301,2.3187401890754704
1019,21105,25.0,Morice - Général Leclerc,48.90245471981591,2.3128929734230046
1020,21107,23.0,Bertrand Sincholle - Henri Barbusse,48.89925982394349,2.3042294383049016
1021,21108,51.0,Mairie de Clichy,48.903653634661,2.3059353232384
1022,21109,28.0,Guichet - Jean Jaurès,48.90516986812904,2.3023840785026555
1023,21110,35.0,Parc Roger Salengro,48.905303858642,2.31055945158
1024,21111,50.0,Professeur René Leriche - Général Leclerc ,48.90782845483013,2.307887971401215
1025,21112,56.0,Claude Debussy - Marc Bloch,48.910388180512,2.3117771744728
1026,21114,30.0,Gustave Eiffel - Parc des Impressionnistes,48.90390619651018,2.2946908324956894
1027,21115,32.0,Chancé Milly - Cimetière Communal Sud,48.89687189382465,2.303922325372696
1028,21118,16.0,Neuilly - Petit,48.89896536134125,2.29627937078476
1029,21119,24.0,Belfort - Victor Hugo,48.9018492,2.3172724
1030,21120,30.0,Docteur Calmette - Martre,48.898969358483,2.3086513252383
1031,21203,28.0,Place Jules Ferry,48.812107928414775,2.325837314128876
1032,21204,31.0,Estienne d'Orves - Henri Ginoux,48.81538822039728,2.320886790760933
1033,21205,26.0,Arthur Auger - Jean Jaurès,48.81373644558524,2.3069277405738835
1034,21207,29.0,Verdier - République,48.815403766277,2.31739372015
1035,21209,30.0,Molière - République,48.81111581390707,2.314573862444816
1036,21212,22.0,Marne - Germain Dardan,48.81217465201,2.3035024699104
1037,21213,25.0,Vanne - Général de Gaulle,48.815007,2.328318
1038,21215,33.0,Verdier - Jean Jaurès,48.81614048711214,2.3123561963438988
1039,21216,25.0,Louis Lejeune - Barbès,48.81807418981508,2.326700985431672
1040,21217,26.0,Louis Rolland - République,48.81710889740748,2.319310643495572
1041,21218,18.0,Gabriel Péri - Place de la Libération,48.819828421929,2.3117361743705
1042,21219,36.0,Amaury Duval - Gabriel Péri,48.81718759671675,2.323841750621796
1043,21301,34.0,Saint-Vincent - Verdun,48.819211549234495,2.254007756710053
1044,21302,50.0,Aristide Briand - Place de la Résistance,48.82124248401006,2.2511002421379094
1045,21303,32.0,Jean Monnet - Iles,48.8233939840573,2.2497073194874866
1046,21305,25.0,Place Jacques Madaule,48.823933787309,2.2606918215752
1047,21306,62.0,Place Lafayette,48.829654975522,2.2638675570488
1048,21307,31.0,Victor Cresson - Telles de la Poterie,48.822698842979,2.2686498274964
1049,21308,58.0,Bara - Henri Farman,48.833218027457846,2.2677567601203923
1050,21309,41.0,Mairie d'Issy,48.823767792468,2.2723111510277
1051,21310,24.0,Kléber - Gouverneur Général Eboué,48.8268858430698,2.2723413258790965
1052,21311,55.0,Parvis Corentin Celton,48.827472525227,2.2784319519997
1053,21312,30.0,Lucie Aubrac - Fort,48.818144834008976,2.271184623241425
1054,21313,26.0,Guynemer - Séverine,48.83091743371036,2.279070653021336
1055,21314,29.0,Chemin de Bretagne,48.824753068884,2.2588385956052
1056,21315,24.0,Jules Guesdes - Général de Gaulle,48.81930581291959,2.278934195637703
1057,21316,24.0,Cimetière d'Issy-les-Moulineaux,48.817699773925,2.2609312087297
1058,21319,28.0,Esplanade du Foncet - Camille Desmoulins,48.827090233495,2.2606857866049
1059,21320,40.0,Président Roosevelt - Rouget de Lisle,48.83047518749,2.2616135525345
1060,21323,31.0,Charlot - Stade Gabriel Voisin,48.827228120536,2.268122527474
1061,21326,20.0,Moulin de Pierre - Abbé Grégoire,48.822036188382,2.2754641655975
1062,21327,31.0,Jean Bouin - Gouverneur Général Eboué,48.824792734266,2.2651904328524
1063,21328,29.0,Verger - Colonel Guichard,48.816376985087,2.2670380088932
1064,21329,29.0,Gare - Aristide Briand,48.821410564722,2.2555950104387
1065,21401,33.0,Mairie de Clamart,48.800612,2.262151
1066,21402,27.0,Place Aimé Césaire,48.783194713067815,2.2429127991199493
1067,21404,20.0,Jean Jaurès - Gare de Clamart,48.81321981219,2.2716768079163
1068,21501,18.0,Pont de Suresnes,48.867415092322,2.2258946679617
1069,21502,26.0,Verdun - Place Henri IV,48.870797375639214,2.2277003154158592
1070,21505,23.0,Édouard Vaillant - Place Jean Jaurès,48.86265537999924,2.2089037319128613
1071,21506,22.0,Maurice Payret-Dortail,48.87811957063342,2.2233625128865246
1072,21507,20.0,Gardenat-Lapostol - Velettes,48.87387,2.224185
1073,21508,26.0,Georges Pompidou - Verdun,48.875481,2.232443
1074,21509,24.0,Gardenat Lapostol - Franklin Roosevelt,48.871839,2.222505
1075,21510,24.0,Fontaine du Tertre - Calvaire,48.8702539,2.2187778
1076,21511,46.0,Marcel Monge - Marcel Dassault,48.86096384533371,2.2246733296048142
1077,21514,24.0,Place de la Paix - Abbé Saint-Pierre,48.86462724459225,2.2047570338469806
1078,21701,29.0,Larmeroux - Baudelaire,48.816939911292,2.2809894804846
1079,21702,51.0,Gare SNCF Vanves-Malakoff,48.81900216383645,2.292150005103606
1080,21703,23.0,Square du Carrefour de l'Insurrection,48.82086455977068,2.291113436222077
1081,21704,27.0,Place du Maréchal de Lattre de Tassigny,48.821707715257055,2.2853431485432423
1082,21706,49.0,Jean Bleuzen - Square du 11 Novembre,48.8232579,2.2965213
1083,21707,25.0,Square Etienne Jarousse,48.82485182597129,2.2925933450460434
1084,21708,30.0,Marcel Yol - Jullien,48.82537611802588,2.287235018058929
1085,21951,22.0,Place Centrale,48.78740167690531,2.2278830409049992
1086,21952,42.0,Place Tony de Graaff,48.8181645,2.2458109
1087,21953,20.0,Gare de Bellevue,48.8192404685572,2.2295309230685234
1088,21954,23.0,Val-Fleury,48.807671407991,2.2407217696309
1089,21955,26.0,Vaugirard - Verrerie,48.820881336842,2.2367222622987
1090,22001,22.0,Château - Bineau,48.890404028589806,2.270106375217438
1091,22002,25.0,Argenson - Château,48.88855931466952,2.2642001509666447
1092,22003,26.0,Beffroy,48.886591074488,2.2613945603371
1093,22006,29.0,Pierret - Madrid,48.882976576876565,2.260125767248034
1094,22007,36.0,Commandant Charcot - Bretteville,48.87530570765423,2.2558460757136345
1095,22012,25.0,Madeleine Michelis - Roule,48.88260431301364,2.2773634269833565
1096,22013,31.0,Mairie de Neuilly sur Seine,48.884947287658,2.2677031159401
1097,22014,25.0,Victor Hugo - Bineau,48.88758225888669,2.2783890366554265
1098,22015,23.0,Île de la Jatte,48.8940361613021,2.2666339203715324
1099,22016,26.0,Charles de Gaulle - Sablonville,48.87991924860035,2.2763770446181297
1100,22017,29.0,Charles de Gaulle - Louis Philippe,48.881742142181,2.2710045335353
1101,22018,35.0,Charles de Gaulle - Les Sablons,48.880987514929,2.2715748726513
1102,22019,18.0,Charles de Gaulle,48.885368380902,2.2595618686871
1103,22101,31.0,Gare Routière de Saint Cloud,48.84288183896324,2.222245037555695
1104,22102,24.0,Mont Valérien - Michel Salles,48.8561915,2.2152966
1105,22103,24.0,Senard - Charles Blum,48.857315824799,2.221091687679291
1106,22201,30.0,Henri Ravera - Gabriel Péri,48.79722273833844,2.302115857601166
1107,22203,28.0,Tertres - Fontaine,48.78755365471565,2.306235730648041
1108,22206,31.0,Louis Pasteur - Albert Petit,48.796261,2.317289
1109,22207,22.0,Rond-point du Dr Albert Schweitzer,48.78980918988166,2.3143940046429634
